day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
18,12.5,676,0,283.965484619141,645.553833007812,361.588348388672,576.761160404724,576.761160404724,84.5898104403055,7155.43603032682,14.6663499984894,389890.544433594,389890.544433594,592.931,601.316,607.342,613.702
18,13.0,676,0,283.527465820312,643.598571777344,360.071105957031,577.752438110713,577.752438110713,79.7129772086482,6354.15873546647,13.7970819247972,390560.648162842,390560.648162842,592.127,599.762,605.772,611.847
18,13.5,676,0,278.939727783203,626.281921386719,347.342193603516,561.347399243236,561.347399243236,75.7750735763749,5741.86177550503,13.4987841180931,379470.841888428,379470.841888428,574.427,581.684,587.446,593.658
18,14.0,676,0,269.430480957031,590.802368164062,321.371887207031,527.359993296967,527.359993296967,71.6246312997623,5130.08780882688,13.5817339597524,356495.35546875,356495.35546875,540.181,547.35,552.826,558.896
18,14.5,676,0,254.309478759766,547.387939453125,293.078460693359,477.603042083379,477.603042083379,68.2885413984637,4663.32488632969,14.2981797395131,322859.656448364,322859.656448364,490.91,498.369,503.586,509.844
18,15.0,676,0,234.714950561523,487.464141845703,252.74919128418,419.583289851804,419.583289851804,56.6487132274929,3209.07671033073,13.5011842934692,283638.303939819,283638.303939819,429.148,436.675,441.757,447.898
18,15.5,676,0,210.865615844727,409.73779296875,198.872177124023,353.618655548999,353.618655548999,40.2402939328515,1619.28125580228,11.3795732497138,239046.211151123,239046.211151123,357.859,364.776,369.393,375.499
19,11.5,676,0,271.443542480469,620.325256347656,348.881713867188,541.416741816955,541.416741816955,67.8357342751586,4601.68684464993,12.5293011899682,365997.717468262,365997.717468262,550.056,557.96,564.134,571.899
19,12.0,676,0,280.769775390625,642.387756347656,361.617980957031,573.084763746995,573.084763746995,69.108462282178,4775.97955900722,12.0590297725465,387405.300292969,387405.300292969,581.748,589.334,595.488,602.521
19,12.5,676,0,284.720275878906,648.525085449219,363.804809570312,572.436766404372,572.436766404372,88.9230913143784,7907.31616890527,15.5341334682131,386967.254089355,386967.254089355,593.87,603.284,609.347,615.623
19,13.0,676,0,284.282897949219,646.528991699219,362.24609375,568.369743437457,568.369743437457,87.4340368496856,7644.71079983218,15.383302482094,384217.946563721,384217.946563721,590.36,601.811,607.82,613.583
19,13.5,676,0,279.729522705078,628.696105957031,348.966583251953,531.836816460423,531.836816460423,91.5528618767442,8381.9265178222,17.2144648589888,359521.687927246,359521.687927246,437.329,581.28,588.771,594.734
19,14.0,676,0,270.233245849609,580.709106445312,310.475860595703,483.530964642587,483.530964642587,87.3106551108739,7623.15049588998,18.0568901467172,326866.932098389,326866.932098389,412.081,540.554,552.785,559.974
